lens_id,relation,entity
132,last_date,"Mon July 15, 2013"
132,recommended_by,100% of reviewers
132,price,"$3,500.00 "
132,rating,9.5
132,description,"The Pentax F* is a professional zoom lens delivering superb image quality and handling. This lens is lighter than its FA* version and uses a single ring for focusing and zoom. It features internal zooming, a large built-in hood, and a tripod mount, and comes in a trunk case complete with a large leather cap and 6 drop-in filters. No power zoom."
132,image_link,https://www.pentaxforums.com/lensreviews/data/45/SMC_Pentax-F_Star_250-600mm_F56.jpg
132,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-F-Star-250-600mm-F5.6-Zoom-Lens.html
133,lens_name,SMC Pentax-A 15mm F3.5
133,mount,3
133,focal_length,1
133,sharpness,9.0
133,aberration,7.3
133,bokeh,5.5
133,autofocus,0.0
133,handling,9.3
133,value,9.0
133,reviews,9
133,views,"103,955"
133,last_date,"Wed October 7, 2020"
133,recommended_by,100% of reviewers
133,price,$673.80 
133,rating,9.14
133,description,"This lens is optically identical to its K-series predecessor. Its redesigned barrel does not have a silver stripe around the focusing ring, however."
133,image_link,https://www.pentaxforums.com/lensreviews/data/28/IMGP1540.JPG
133,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-15mm-F3.5-Lens.html
134,lens_name,SMC Pentax-A 16mm F2.8 Fish-Eye
134,mount,3
134,focal_length,1
134,sharpness,8.3
134,aberration,8.3
134,bokeh,8.3
134,autofocus,0.0
134,handling,9.7
134,value,9.0
134,reviews,6
134,views,"52,618"
134,last_date,"Fri February 24, 2017"
134,recommended_by,100% of reviewers
134,price,$484.00 
134,rating,9.0
134,description,"This rare lens has fast aperture and features three built-in filters. It is larger than the K 17mm F4, but also one stop faster."
134,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax_A_16mm_Fish-Eye.jpg
134,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-16mm-F3.5-Fisheye-Lens.html
135,lens_name,SMC Pentax-A 20mm F2.8
135,mount,3
135,focal_length,1
135,sharpness,8.9
135,aberration,8.4
135,bokeh,7.9
135,autofocus,0.0
135,handling,9.5
135,value,9.2
135,reviews,22
135,views,"157,298"
135,last_date,"Wed June 14, 2023"
135,recommended_by,95% of reviewers
135,price,$425.72 
135,rating,9.09
135,description,"The SMC Pentax-A 20mm F2.8 lens is faster than the M or K 20mm lenses, and it was succeeded by an FA autofocus version with the same optics formula."
135,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax-A_20mm_F28.jpg
135,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-20mm-F2.8-Lens.html
136,lens_name,SMC Pentax-A 24mm F2.8
136,mount,3
136,focal_length,1
136,sharpness,8.8
136,aberration,8.4
136,bokeh,8.1
136,autofocus,0.0
136,handling,9.4
136,value,9.1
136,reviews,23
136,views,"148,715"
136,last_date,"Mon April 13, 2020"
136,recommended_by,100% of reviewers
136,price,$204.71 
136,rating,8.7
136,description,"This lens is of the same size as its 24mm F2.8 K-series predecessor. It has the same optics, but is about 10g heavier."
136,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax-A_24mm.jpg
136,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-24mm-F2.8-Lens.html
137,lens_name,SMC Pentax-A 28mm F2
137,mount,3
137,focal_length,2
137,sharpness,9.2
137,aberration,8.7
137,bokeh,8.1
137,autofocus,0.0
137,handling,9.5
137,value,8.6
137,reviews,13
137,views,"121,725"
137,last_date,"Wed September 15, 2021"
137,recommended_by,100% of reviewers
137,price,$354.55 
137,rating,9.15
137,description,This lens is similar to its M version and faster than the other 28mm lens in the A-series.
137,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax-A_28mm_F21.JPG
137,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-28mm-F2-Lens.html
138,lens_name,SMC Pentax-A 28mm F2.8
138,mount,3
138,focal_length,2
138,sharpness,8.6
138,aberration,8.1
138,bokeh,7.6
138,autofocus,0.0
138,handling,9.1
138,value,9.2
138,reviews,64
138,views,"326,786"
138,last_date,"Tue July 30, 2024"
138,recommended_by,95% of reviewers
138,price,$80.49 
138,rating,8.41
138,description,This lens is similar to the second version of the smc Pentax-M 28mm F2.8 lens.
138,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax_A_28mm.jpg
138,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-28mm-F2.8-Lens.html
139,lens_name,SMC Pentax-A 35mm F2
139,mount,3
139,focal_length,2
139,sharpness,8.7
139,aberration,8.3
139,bokeh,8.9
139,autofocus,0.0
139,handling,9.8
139,value,8.8
139,reviews,12
139,views,"90,042"
139,last_date,"Fri December 30, 2022"
139,recommended_by,92% of reviewers
139,price,$285.82 
139,rating,9.09
139,description,This lens is optically similar to its M counterpart.
139,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax-A_35mm_F2.jpg
139,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-35mm-F2-Lens.html
140,lens_name,SMC Pentax-A 35mm F2.8
140,mount,3
140,focal_length,2
140,sharpness,9.2
140,aberration,9.0
140,bokeh,8.8
140,autofocus,0.0
140,handling,9.5
140,value,9.3
140,reviews,14
140,views,"123,416"
140,last_date,"Wed April 3, 2024"
140,recommended_by,100% of reviewers
140,price,$129.64 
140,rating,9.07
140,description,This lens is optically similar to the M version.
140,image_link,https://www.pentaxforums.com/lensreviews/data/28/IMGP1538.JPG
140,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-35mm-F2.8-Lens.html
141,lens_name,SMC Pentax-A 50mm F1.2
141,mount,3
141,focal_length,3
141,sharpness,9.6
141,aberration,8.6
141,bokeh,9.6
141,autofocus,0.0
141,handling,9.9
141,value,8.6
141,reviews,34
141,views,"303,706"
141,last_date,"Wed January 17, 2024"
141,recommended_by,100% of reviewers
141,price,$469.50 
141,rating,9.59
141,description,"The SMC Pentax-A 50mm F1.2 is the fastest A-series 50mm lens variant, featuring the largest aperture available in the K-mount. While the standard version had a black barrel, it also came in a special-edition bundle with the LX 2000 with a barrel design resembling that of the current silver FA Limited lenses. The rare LX2000 bundle typically sells for $4000-5000 USD."
141,image_link,https://www.pentaxforums.com/lensreviews/data/28/smc_Pentax-A_50mm_F1_2.jpg
141,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-50mm-F1.2-Lens.html
142,lens_name,SMC Pentax-A 50mm F1.4
142,mount,3
142,focal_length,3
142,sharpness,9.2
142,aberration,8.2
142,bokeh,9.3
142,autofocus,0.0
142,handling,9.1
142,value,9.2
142,reviews,58
142,views,"303,383"
142,last_date,"Sun October 29, 2023"
142,recommended_by,98% of reviewers
142,price,$103.27 
142,rating,9.19
142,description,Like all A-series lenses this very fast standard lens supports P and Tv exposure modes in addition to Av and M. The lens is shown above with a filter and a metal screw-in lens hood. A rectangular clip-on plastic hood was also available as well as a folding rubber hood.
142,image_link,https://www.pentaxforums.com/lensreviews/data/28/smc_Pentax-A_50mm_F1_4.jpg
142,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-50mm-F1.4-Lens.html
143,lens_name,SMC Pentax-A 50mm F1.7
143,mount,3
143,focal_length,3
143,sharpness,9.1
143,aberration,8.4
143,bokeh,8.7
143,autofocus,0.0
143,handling,8.6
143,value,9.5
143,reviews,144
143,views,"577,539"
143,last_date,"Sun June 30, 2024"
143,recommended_by,99% of reviewers
143,price,$58.80 
143,rating,8.91
143,description,The SMC Pentax-A 50mm F1.7 is a fast standard lens shipped with many 1980's Pentax bodies. It supports all exposure modes.
143,image_link,https://www.pentaxforums.com/lensreviews/data/28/smc_Pentax-A_50mm_F1_7.jpg
143,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-50mm-F1.7-Lens.html
144,lens_name,SMC Pentax-A 50mm F2
144,mount,3
144,focal_length,3
144,sharpness,8.2
144,aberration,8.3
144,bokeh,8.0
144,autofocus,0.0
144,handling,8.6
144,value,8.8
144,reviews,75
144,views,"256,415"
144,last_date,"Mon September 30, 2024"
144,recommended_by,89% of reviewers
144,price,$31.94 
144,rating,7.91
144,description,The SMC Pentax-A 50mm F2 is a compact standard lens released as a cheaper kit lens for Pentax auto-aperture bodies. It supports all exposure modes.
144,image_link,https://www.pentaxforums.com/lensreviews/data/28/smc_Pentax-A_50mm_F2_0.jpg
144,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-50mm-F2-Lens.html
145,lens_name,SMC Pentax-A 50mm F2.8 Macro
145,mount,3
145,focal_length,3
145,sharpness,9.6
145,aberration,9.2
145,bokeh,8.7
145,autofocus,0.0
145,handling,9.3
145,value,9.5
145,reviews,38
145,views,"190,532"
145,last_date,"Fri August 2, 2024"
145,recommended_by,100% of reviewers
145,price,$143.31 
145,rating,9.55
145,description,The SMC Pentax-A 50mm F2.8 was the first Pentax macro lens to offer a fast aperture of F2.8. This lens supports auto metering and offers 1:2 (half life-size) reproduction. The front element is sufficiently recessed that no lens hood is needed.
145,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax_A_50mm_Macro.jpg
145,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-50mm-F2.8-Macro-Lens.html
146,lens_name,SMC Pentax A* 85mm F1.4
146,mount,3
146,focal_length,4
146,sharpness,9.9
146,aberration,9.2
146,bokeh,9.8
146,autofocus,0.0
146,handling,9.9
146,value,8.9
146,reviews,19
146,views,"168,426"
146,last_date,"Tue November 14, 2023"
146,recommended_by,100% of reviewers
146,price,$989.93 
146,rating,9.84
146,description,This manual-focus version of an extremely fast short tele/portrait prime lens. Being an A-series lens it supports all exposure modes.
146,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax-A_Star_85mm_F14.jpg
146,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-Star-85mm-F1.4-Lens.html
147,lens_name,SMC Pentax-A 100mm F2.8
147,mount,3
147,focal_length,4
147,sharpness,9.3
147,aberration,8.9
147,bokeh,9.0
147,autofocus,0.0
147,handling,9.8
147,value,9.8
147,reviews,18
147,views,"98,847"
147,last_date,"Tue June 27, 2023"
147,recommended_by,100% of reviewers
147,price,$216.67 
147,rating,9.44
147,description,This lens is optically similar to its M version.
147,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax_A_100mm.jpg
147,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-100mm-F2.8-Lens.html
148,lens_name,SMC Pentax-A 100mm F2.8 Macro
148,mount,3
148,focal_length,4
148,sharpness,8.4
148,aberration,8.4
148,bokeh,8.6
148,autofocus,0.0
148,handling,9.6
148,value,8.1
148,reviews,13
148,views,"94,850"
148,last_date,"Sun July 21, 2024"
148,recommended_by,92% of reviewers
148,price,$468.92 
148,rating,8.85
148,description,This was the first Pentax 100mm macro lens to employ an aperture of 2.8 and 1:1 magnification.
148,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax-A_Macro_100mm_F28.JPG
148,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-100mm-F2.8-Macro-Lens.html
149,lens_name,SMC Pentax-A 100mm F4 Macro
149,mount,3
149,focal_length,4
149,sharpness,8.8
149,aberration,9.0
149,bokeh,8.6
149,autofocus,0.0
149,handling,9.1
149,value,8.6
149,reviews,12
149,views,"92,305"
149,last_date,"Fri March 31, 2023"
149,recommended_by,100% of reviewers
149,price,$171.67 
149,rating,8.83
149,description,This lens is similar to the M version; a dental version with a special scale for dental photography was also available.
149,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax-A_Macro_100mm_F4.jpg
149,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-100mm-F4-Macro-Lens.html
150,lens_name,SMC Pentax-A* 135mm F1.8
150,mount,3
150,focal_length,4
150,sharpness,9.9
150,aberration,9.1
150,bokeh,9.9
150,autofocus,0.0
150,handling,9.9
150,value,9.6
150,reviews,18
150,views,"137,685"
150,last_date,"Tue March 21, 2023"
150,recommended_by,89% of reviewers
150,price,"$1,365.00 "
150,rating,9.47
150,description,This extremely-fast telephoto lens is large and heavy. It weighs 865g and has a 77mm filter diameter.
150,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax_A-star_135mm.jpg
150,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-Star-135mm-F1.8-Lens.html
151,lens_name,SMC Pentax-A 135mm F2.8
151,mount,3
151,focal_length,4
151,sharpness,9.3
151,aberration,8.2
151,bokeh,8.8
151,autofocus,0.0
151,handling,9.6
151,value,9.7
151,reviews,39
151,views,"222,574"
151,last_date,"Sun December 3, 2023"
151,recommended_by,100% of reviewers
151,price,$137.74 
151,rating,9.16
151,description,This lens is slightly slower than its K-series counterpart- it features 4 elements in 4 groups and weighs 340g.
151,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax-A_135mm_F28.jpg
151,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-135mm-F2.8-Lens.html
152,lens_name,SMC Pentax A* 200mm F2.8 ED
152,mount,3
152,focal_length,4
152,sharpness,9.7
152,aberration,8.7
152,bokeh,9.1
152,autofocus,0.0
152,handling,9.3
152,value,9.7
152,reviews,9
152,views,"88,992"
152,last_date,"Sun July 2, 2023"
152,recommended_by,100% of reviewers
152,price,$605.00 
152,rating,9.67
152,description,"The SMC Pentax A* 200mm F2.8 employs the finest of Pentax optical engineering, including extra-low dispersion elements. It can deliver exceptional photos, is relatively compact, and features a built-in hood."
152,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax_A_Star_200mm_F28.jpg
152,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-Star-200mm-F2.8-Lens.html
153,lens_name,SMC Pentax-A 200mm F4
153,mount,3
153,focal_length,4
153,sharpness,8.4
153,aberration,7.9
153,bokeh,8.3
153,autofocus,0.0
153,handling,9.1
153,value,8.8
153,reviews,15
153,views,"75,509"
153,last_date,"Sun May 3, 2020"
153,recommended_by,87% of reviewers
153,price,$103.31 
153,rating,8.0
153,description,This lens is similar to the M version; it only weighs 405 grams.
153,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax-A_200mm_F4.jpg
153,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-200mm-F4-Lens.html
154,lens_name,SMC Pentax-A* 200mm F4 Macro ED
154,mount,3
154,focal_length,4
154,sharpness,10.0
154,aberration,10.0
154,bokeh,9.9
154,autofocus,0.0
154,handling,9.0
154,value,9.1
154,reviews,16
154,views,"103,757"
154,last_date,"Fri June 23, 2023"
154,recommended_by,100% of reviewers
154,price,"$1,607.47 "
154,rating,9.94
154,description,This is the manual-focus version of Pentax's 200mm macro.
154,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax-A_Star_200mm_Macro.jpg
154,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-Star-200mm-F4-Macro-Lens.html
155,lens_name,SMC Pentax-A* 300mm F2.8 ED [IF]
155,mount,3
155,focal_length,4
155,sharpness,10.0
155,aberration,10.0
155,bokeh,10.0
155,autofocus,0.0
155,handling,9.5
155,value,10.0
155,reviews,8
155,views,"65,695"
155,last_date,"Tue June 7, 2022"
155,recommended_by,100% of reviewers
155,price,"$2,364.50 "
155,rating,9.88
155,description,This fast lens weighs in at 3 kg.
155,image_link,https://www.pentaxforums.com/lensreviews/data/28/72060774.jpg
155,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-Star-300mm-F2.8-Lens.html
156,lens_name,SMC Pentax-A* 300mm F4
156,mount,3
156,focal_length,4
156,sharpness,9.6
156,aberration,8.4
156,bokeh,8.4
156,autofocus,0.0
156,handling,8.9
156,value,9.4
156,reviews,18
156,views,"120,452"
156,last_date,"Thu October 1, 2020"
156,recommended_by,100% of reviewers
156,price,$482.57 
156,rating,9.06
156,description,"This lens is one stop slower than its faster A* counterpart, but it's also much more compact, only weighing 850g."
156,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax_A-star_300mm.jpg
156,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-Star-300mm-F4-Lens.html
157,lens_name,SMC Pentax-A* 400mm F2.8 ED [IF]
157,mount,3
157,focal_length,5
157,sharpness,10.0
157,aberration,10.0
157,bokeh,10.0
157,autofocus,0.0
157,handling,8.3
157,value,9.7
157,reviews,5
157,views,"74,393"
157,last_date,"Tue October 1, 2019"
157,recommended_by,100% of reviewers
157,price,"$3,075.00 "
157,rating,10.0
157,description,"This immense lens is two stops faster than its standard A version, but it is also 5 times heavier, weighing in at 6 kg."
157,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax-A_star_400mm_F28.jpg
157,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-Star-400mm-F2.8-Lens.html
158,lens_name,SMC Pentax-A 400mm F5.6
158,mount,3
158,focal_length,5
158,sharpness,8.7
158,aberration,7.4
158,bokeh,8.2
158,autofocus,0.0
158,handling,8.6
158,value,9.6
158,reviews,23
158,views,"121,410"
158,last_date,"Sun October 13, 2024"
158,recommended_by,100% of reviewers
158,price,$350.68 
158,rating,8.7
158,description,"The SMC Pentax-A 400mm F5.6 lens is a compact extreme-telephoto lens featuring a tripod collar and built-in hood. Manual focus, auto aperture."
158,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax_A_400mm_F56.JPG
158,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-400mm-F5.6-Lens.html
159,lens_name,SMC Pentax-A* 600mm F5.6 ED [IF]
159,mount,3
159,focal_length,5
159,sharpness,9.3
159,aberration,7.3
159,bokeh,9.5
159,autofocus,0.0
159,handling,8.0
159,value,7.8
159,reviews,9
159,views,"64,566"
159,last_date,"Thu September 22, 2022"
159,recommended_by,89% of reviewers
159,price,"$2,450.00 "
159,rating,8.89
159,description,"This lens is slower than its FA* successor, but also lighter and easier to handle."
159,image_link,https://www.pentaxforums.com/lensreviews/data/28/SMC_Pentax_A-star_600mm.jpg
159,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-Star-600mm-F5.6-Lens.html
